topics, num_imgs, num_hrefs, kw_avg_avg, data_channel_is_tech, data_channel_is_other, shares
Lifestyle,12.0,16.0,13459.5278332,0.0,0.0,20200
World,10.0,27.0,3842.24264751,0.0,0.0,4800
Entertainment,1.0,6.0,2780.26632961,0.0,0.0,640
Other,7.0,2.0,4380.22960738,0.0,1.0,701
Other,35.0,38.0,7423.86088017,0.0,1.0,5000
Business,0.0,5.0,3984.92318202,0.0,0.0,917
Social Media,1.0,4.0,2871.7478541,0.0,0.0,1300
Technology,1.0,4.0,2813.71088588,1.0,0.0,3300
Business,0.0,1.0,4337.89889741,0.0,0.0,723
Lifestyle,1.0,5.0,3031.34159714,0.0,0.0,1200
Entertainment,51.0,5.0,5766.81800604,0.0,0.0,10600
Social Media,1.0,45.0,4509.94232164,0.0,0.0,1800
Business,1.0,14.0,3073.72476932,0.0,0.0,1000
World,1.0,11.0,2122.0067677,0.0,0.0,1200
Other,10.0,14.0,5030.41671046,0.0,1.0,936
Business,1.0,4.0,3608.55183328,0.0,0.0,3400
Lifestyle,1.0,13.0,3335.84046518,0.0,0.0,4900
Other,7.0,15.0,5289.54780927,0.0,1.0,1000
Entertainment,14.0,18.0,2800.55780815,0.0,0.0,2700
World,1.0,6.0,3391.00720113,0.0,0.0,2700
Lifestyle,1.0,10.0,3827.6467611,0.0,0.0,6500
Social Media,1.0,14.0,3254.47684483,0.0,0.0,982
Social Media,1.0,4.0,2723.62628431,0.0,0.0,8300
Other,9.0,14.0,7486.65193167,0.0,1.0,30200
Entertainment,1.0,7.0,2789.79471699,0.0,0.0,550
Lifestyle,1.0,4.0,2836.02132355,0.0,0.0,1100
Entertainment,11.0,27.0,2644.67855521,0.0,0.0,2900
Technology,1.0,5.0,3052.75142694,1.0,0.0,732
Technology,1.0,7.0,3183.17039695,1.0,0.0,1700
Technology,1.0,12.0,2784.25784081,1.0,0.0,814
Business,1.0,5.0,2220.14469831,0.0,0.0,755
Business,1.0,5.0,2567.53961341,0.0,0.0,626
World,1.0,9.0,3242.24170838,0.0,0.0,15000
Entertainment,11.0,47.0,4521.19880172,0.0,0.0,760
Entertainment,1.0,13.0,4243.83541029,0.0,0.0,911
Entertainment,13.0,28.0,3416.66553618,0.0,0.0,525
Entertainment,1.0,7.0,2954.84145729,0.0,0.0,644
Technology,35.0,32.0,1980.72908419,1.0,0.0,1700
Technology,0.0,4.0,2398.01269454,1.0,0.0,934
Technology,1.0,2.0,1720.65716681,1.0,0.0,1300
Entertainment,1.0,8.0,3065.86667687,0.0,0.0,799
World,11.0,58.0,2977.04725112,0.0,0.0,641
Technology,0.0,28.0,4819.83135462,1.0,0.0,1800
Business,1.0,26.0,3420.45770879,0.0,0.0,2700
World,1.0,10.0,2265.34061474,0.0,0.0,950
Entertainment,4.0,10.0,2908.26067513,0.0,0.0,2100
World,1.0,11.0,2020.58231633,0.0,0.0,471
Technology,1.0,22.0,2822.74535499,1.0,0.0,697
Technology,1.0,5.0,2411.54494577,1.0,0.0,1200
Social Media,41.0,71.0,2457.64569725,0.0,0.0,1000
Business,1.0,4.0,2426.20055719,0.0,0.0,669
Technology,1.0,7.0,2898.25649653,1.0,0.0,969
World,1.0,6.0,2518.65563985,0.0,0.0,902
Other,14.0,17.0,5712.29625309,0.0,1.0,16500
World,1.0,7.0,3694.83890709,0.0,0.0,552
World,1.0,6.0,1840.62055571,0.0,0.0,791
Business,1.0,6.0,2208.60737752,0.0,0.0,1300
Technology,1.0,25.0,2528.00139741,1.0,0.0,854
Social Media,1.0,22.0,3694.37632535,0.0,0.0,8300
Business,1.0,11.0,3471.57515125,0.0,0.0,1800
Technology,1.0,12.0,2525.02995336,1.0,0.0,1200
Business,1.0,19.0,2834.08577399,0.0,0.0,982
World,1.0,7.0,2777.52361727,0.0,0.0,944
Other,0.0,3.0,3360.32740475,0.0,1.0,874
Entertainment,10.0,24.0,4568.23793901,0.0,0.0,2300
Business,1.0,6.0,3872.37560145,0.0,0.0,3000
Technology,0.0,9.0,3048.73883774,1.0,0.0,8600
Business,1.0,10.0,3049.4348826,0.0,0.0,970
Technology,0.0,5.0,3061.61133369,1.0,0.0,8000
Other,23.0,28.0,4260.49831671,0.0,1.0,571
Other,0.0,6.0,3156.85012367,0.0,1.0,724
Other,12.0,20.0,4902.18537555,0.0,1.0,848
Business,0.0,4.0,18656.2349175,0.0,0.0,80800
Business,0.0,20.0,3130.16594886,0.0,0.0,2900
World,1.0,6.0,3155.60762335,0.0,0.0,5300
Other,0.0,55.0,5624.5592648,0.0,1.0,5700
Other,1.0,6.0,4136.01682966,0.0,1.0,1200
Other,8.0,11.0,4606.59957038,0.0,1.0,495
Other,6.0,18.0,7498.85096009,0.0,1.0,2800
Business,0.0,16.0,5152.3485696,0.0,0.0,701
Business,1.0,5.0,2550.97641769,0.0,0.0,860
Entertainment,1.0,11.0,3158.29066386,0.0,0.0,910
Technology,0.0,6.0,2849.97090094,1.0,0.0,2200
World,35.0,6.0,3956.60211929,0.0,0.0,9300
World,1.0,7.0,2306.23511391,0.0,0.0,673
World,1.0,11.0,2227.54501415,0.0,0.0,1000
Social Media,5.0,9.0,3472.63876874,0.0,0.0,531
World,1.0,3.0,2529.38258495,0.0,0.0,496
Entertainment,9.0,19.0,2755.97393324,0.0,0.0,1800
Business,1.0,6.0,2990.69766253,0.0,0.0,1700
Other,15.0,4.0,4350.77904738,0.0,1.0,7300
Technology,0.0,6.0,2900.37751175,1.0,0.0,731
Entertainment,10.0,29.0,3039.54325583,0.0,0.0,2100
Business,1.0,3.0,3227.56292815,0.0,0.0,1300
Business,1.0,13.0,5625.36307678,0.0,0.0,5400
Technology,1.0,4.0,2577.83761474,1.0,0.0,2000
Business,1.0,25.0,2470.18052311,0.0,0.0,4600
World,1.0,5.0,2590.13778886,0.0,0.0,1300
Business,1.0,21.0,3674.73752492,0.0,0.0,1100
World,1.0,4.0,2342.30449814,0.0,0.0,750
Business,1.0,3.0,2348.90833948,0.0,0.0,388
Technology,1.0,2.0,2505.92743917,1.0,0.0,3600
Other,10.0,2.0,3201.37668054,0.0,1.0,40300
Other,4.0,12.0,4543.11962463,0.0,1.0,1100
World,100.0,0.0,4124.01535368,0.0,0.0,26900
Technology,1.0,12.0,2916.33727092,1.0,0.0,1500
Business,0.0,2.0,2495.47889126,0.0,0.0,3900
Technology,1.0,5.0,2147.72828438,1.0,0.0,1800
Other,9.0,16.0,4270.66944225,0.0,1.0,6000
Lifestyle,0.0,5.0,2578.84065436,0.0,0.0,7200
World,1.0,10.0,2185.2830725,0.0,0.0,361
World,1.0,16.0,2578.17539746,0.0,0.0,418
Technology,1.0,7.0,3410.86430032,1.0,0.0,1000
Entertainment,0.0,8.0,3153.39453722,0.0,0.0,1200
Lifestyle,9.0,31.0,4233.99834031,0.0,0.0,420
Social Media,1.0,9.0,3804.15892586,0.0,0.0,1500
Business,1.0,5.0,2669.91049759,0.0,0.0,1300
World,1.0,9.0,2385.11567462,0.0,0.0,2300
Technology,1.0,5.0,3068.69427387,1.0,0.0,12800
Social Media,1.0,18.0,3947.99636826,0.0,0.0,555
Entertainment,15.0,20.0,4153.28761452,0.0,0.0,942
Entertainment,1.0,32.0,2727.88465164,0.0,0.0,1600
Social Media,1.0,8.0,2734.27325063,0.0,0.0,2200
Social Media,1.0,12.0,2873.63906403,0.0,0.0,2900
Social Media,1.0,5.0,2875.82218323,0.0,0.0,1900
Business,0.0,2.0,3540.15212797,0.0,0.0,16800
Business,0.0,13.0,4846.72265984,0.0,0.0,3300
Technology,1.0,5.0,2454.81637082,1.0,0.0,2400
Entertainment,14.0,20.0,3669.44312108,0.0,0.0,1300
Social Media,11.0,29.0,2307.75626003,0.0,0.0,457
Other,1.0,6.0,4873.02742572,0.0,1.0,14700
Business,1.0,4.0,2473.88431047,0.0,0.0,1800
Technology,1.0,8.0,2771.46980834,1.0,0.0,4000
Other,9.0,19.0,4226.57265024,0.0,1.0,2400
Entertainment,51.0,6.0,3264.06043507,0.0,0.0,1500
Business,1.0,3.0,3166.68334035,0.0,0.0,589
Business,1.0,8.0,3164.22763647,0.0,0.0,1300
World,1.0,6.0,2390.95206905,0.0,0.0,1200
Technology,8.0,3.0,3211.96724615,1.0,0.0,40200
World,1.0,9.0,2806.06338469,0.0,0.0,743
Other,23.0,43.0,4250.51020933,0.0,1.0,2600
Business,1.0,8.0,2849.03080117,0.0,0.0,1700
Business,5.0,47.0,4585.42186228,0.0,0.0,2500
Social Media,1.0,4.0,2574.76110629,0.0,0.0,2500
World,1.0,14.0,1927.0037586,0.0,0.0,1100
Entertainment,100.0,7.0,4540.57285972,0.0,0.0,700
World,1.0,7.0,2534.38902661,0.0,0.0,676
Other,1.0,4.0,3269.09088804,0.0,1.0,1500
Entertainment,12.0,14.0,5180.72805031,0.0,0.0,3200
Entertainment,13.0,18.0,2090.63321491,0.0,0.0,1300
Social Media,1.0,23.0,2496.94472135,0.0,0.0,22300
Business,0.0,29.0,21081.7488474,0.0,0.0,934
Other,32.0,8.0,4956.62555788,0.0,1.0,6300
Business,1.0,10.0,3846.22944523,0.0,0.0,2300
Technology,1.0,6.0,3400.54550182,1.0,0.0,10700
Entertainment,1.0,8.0,4068.81930371,0.0,0.0,1100
Business,1.0,9.0,2862.9789953,0.0,0.0,593
Entertainment,1.0,4.0,3216.29628081,0.0,0.0,731
Business,1.0,5.0,3100.87677617,0.0,0.0,839
World,1.0,7.0,2073.88565568,0.0,0.0,1500
World,1.0,6.0,2347.80835464,0.0,0.0,638
Other,0.0,6.0,3057.53914164,0.0,1.0,1200
World,1.0,4.0,2477.53439897,0.0,0.0,743
World,1.0,7.0,2180.11539272,0.0,0.0,1000
Entertainment,1.0,2.0,2316.58534615,0.0,0.0,1200
Lifestyle,1.0,3.0,3678.56060849,0.0,0.0,12400
Other,0.0,0.0,4555.84361828,0.0,1.0,3400
Other,18.0,25.0,6335.28522785,0.0,1.0,1000
World,1.0,6.0,2564.3851765,0.0,0.0,568
World,1.0,4.0,2372.60187727,0.0,0.0,649
Business,1.0,3.0,2758.52411792,0.0,0.0,1800
World,1.0,7.0,2232.76424788,0.0,0.0,729
Technology,0.0,5.0,2344.91764781,1.0,0.0,880
Lifestyle,12.0,28.0,5338.11653425,0.0,0.0,1100
Business,1.0,8.0,1814.37872153,0.0,0.0,1500
Business,1.0,3.0,2515.76093775,0.0,0.0,612
World,0.0,9.0,3401.42268693,0.0,0.0,16600
Entertainment,2.0,14.0,2428.53512043,0.0,0.0,2300
Entertainment,1.0,13.0,3299.55136555,0.0,0.0,4500
Entertainment,101.0,2.0,2545.33733517,0.0,0.0,1400
Technology,0.0,14.0,3293.76990308,1.0,0.0,1700
Business,0.0,4.0,4476.24095356,0.0,0.0,1000
Lifestyle,11.0,22.0,3598.79624275,0.0,0.0,1700
Social Media,32.0,61.0,2450.11365066,0.0,0.0,2100
Lifestyle,1.0,9.0,5310.3307586,0.0,0.0,11500
Business,1.0,11.0,2362.6227004,0.0,0.0,1700
World,1.0,8.0,2823.48041584,0.0,0.0,4300
Other,43.0,45.0,4256.96805967,0.0,1.0,5100
Business,1.0,9.0,3961.12836074,0.0,0.0,3900
Other,1.0,17.0,7562.53163921,0.0,1.0,3200
World,1.0,10.0,2713.31447125,0.0,0.0,863
World,0.0,6.0,2536.42319028,0.0,0.0,1300
Technology,1.0,10.0,2931.7933552,1.0,0.0,4600
Technology,14.0,18.0,2519.33494265,1.0,0.0,957
Business,1.0,5.0,2868.34604371,0.0,0.0,4300
Other,0.0,5.0,3489.58225194,0.0,1.0,2000
Technology,11.0,27.0,3251.01146353,1.0,0.0,6500
Other,11.0,17.0,4367.77618551,0.0,1.0,6100
Technology,1.0,19.0,1383.18211138,1.0,0.0,1100
World,1.0,11.0,4467.72225155,0.0,0.0,902
Other,17.0,22.0,6215.84158239,0.0,1.0,3000
Lifestyle,1.0,9.0,3299.84733061,0.0,0.0,1100
Technology,1.0,29.0,3359.15140643,1.0,0.0,1400
Business,1.0,17.0,3854.09363875,0.0,0.0,1100
Entertainment,11.0,30.0,3560.33588023,0.0,0.0,4900
Other,16.0,22.0,4002.93066836,0.0,1.0,2200
Technology,1.0,18.0,2582.81816424,1.0,0.0,2500
Technology,1.0,8.0,2663.32053126,1.0,0.0,1600
World,1.0,9.0,2274.79351682,0.0,0.0,1700
Entertainment,1.0,11.0,3033.2283732,0.0,0.0,1600
Other,0.0,7.0,4785.46607215,0.0,1.0,1300
Entertainment,0.0,4.0,3645.52788498,0.0,0.0,1300
Business,1.0,7.0,3351.20151913,0.0,0.0,1400
Lifestyle,11.0,23.0,2955.03011187,0.0,0.0,1300
Technology,0.0,9.0,2632.45545541,1.0,0.0,3500
Entertainment,0.0,7.0,4100.86273146,0.0,0.0,9600
Social Media,1.0,8.0,3583.39392505,0.0,0.0,9300
Social Media,1.0,7.0,2745.10416825,0.0,0.0,2100
Lifestyle,1.0,9.0,3977.63974922,0.0,0.0,13000
World,1.0,11.0,3205.73888402,0.0,0.0,5300
Lifestyle,10.0,23.0,5351.88706818,0.0,0.0,1400
Technology,1.0,8.0,2665.09339348,1.0,0.0,3800
Technology,0.0,11.0,2499.30913687,1.0,0.0,1100
World,0.0,53.0,4487.48399535,0.0,0.0,1400
Business,1.0,9.0,3308.11166302,0.0,0.0,1800
World,0.0,3.0,1992.25268226,0.0,0.0,38900
Other,14.0,19.0,5448.82976045,0.0,1.0,2200
Other,14.0,30.0,4337.52621136,0.0,1.0,9200
Other,6.0,15.0,4965.19066791,0.0,1.0,10400
Technology,0.0,6.0,2095.07702239,1.0,0.0,822
Entertainment,0.0,3.0,3491.60896694,0.0,0.0,4900
Lifestyle,1.0,4.0,3266.19980584,0.0,0.0,2500
Business,1.0,9.0,2550.30841178,0.0,0.0,3400
Entertainment,33.0,12.0,2169.42154871,0.0,0.0,966
Other,25.0,5.0,4559.79583749,0.0,1.0,1000
Business,1.0,22.0,3568.52790421,0.0,0.0,2600
Business,1.0,5.0,2932.70268787,0.0,0.0,1100
Business,0.0,3.0,4530.56051338,0.0,0.0,838
Business,1.0,9.0,2680.02639504,0.0,0.0,927
Entertainment,1.0,4.0,3007.50160206,0.0,0.0,3100
Other,9.0,13.0,4868.70110298,0.0,1.0,1400
Other,0.0,4.0,3611.52308025,0.0,1.0,3400
Business,1.0,6.0,3013.66655819,0.0,0.0,1200
Business,0.0,30.0,6663.36120787,0.0,0.0,4500
World,2.0,4.0,2734.76753884,0.0,0.0,1200
Social Media,1.0,9.0,2962.54554928,0.0,0.0,2100
Business,0.0,9.0,3069.02069714,0.0,0.0,4600
Social Media,1.0,9.0,2591.91177897,0.0,0.0,255
Social Media,12.0,39.0,3096.59430455,0.0,0.0,1200
World,1.0,10.0,2060.10418752,0.0,0.0,587
Technology,1.0,3.0,2588.23570772,1.0,0.0,4100
Lifestyle,1.0,6.0,3655.40482387,0.0,0.0,1800
Other,10.0,13.0,9276.47156742,0.0,1.0,2000
World,6.0,6.0,1640.86052331,0.0,0.0,961
Business,0.0,4.0,3276.87371958,0.0,0.0,1000
World,1.0,16.0,2089.87302562,0.0,0.0,1400
Technology,1.0,4.0,2688.82630203,1.0,0.0,1700
Entertainment,0.0,6.0,4173.20794741,0.0,0.0,5300
Social Media,1.0,11.0,3642.48481098,0.0,0.0,6900
Other,10.0,3.0,4708.96823392,0.0,1.0,15700
Other,0.0,5.0,3999.27074021,0.0,1.0,734
Social Media,1.0,10.0,2112.08451082,0.0,0.0,3700
Other,15.0,33.0,5270.56377367,0.0,1.0,2900
Lifestyle,0.0,7.0,5184.35547816,0.0,0.0,704
Other,14.0,20.0,4418.31396042,0.0,1.0,522
Technology,0.0,7.0,2763.37166353,1.0,0.0,5300
Technology,0.0,7.0,2265.83880853,1.0,0.0,1600
World,0.0,9.0,2558.82350402,0.0,0.0,1200
Other,25.0,28.0,6921.46770696,0.0,1.0,1300
Other,45.0,4.0,6164.83675626,0.0,1.0,17700
Entertainment,21.0,57.0,3123.33526316,0.0,0.0,626
Social Media,0.0,6.0,4252.56772314,0.0,0.0,1700
World,1.0,13.0,2116.98260552,0.0,0.0,2200
Business,1.0,30.0,4984.98359924,0.0,0.0,8200
Other,13.0,13.0,5844.42414827,0.0,1.0,1500
Other,12.0,16.0,6083.71090998,0.0,1.0,8500
Technology,1.0,8.0,2809.99421255,1.0,0.0,983
Entertainment,13.0,18.0,4289.0479573,0.0,0.0,1200
Social Media,1.0,12.0,3795.12097875,0.0,0.0,546
Other,15.0,19.0,3835.76840901,0.0,1.0,11900
World,1.0,5.0,2629.1476954,0.0,0.0,1500
World,1.0,10.0,2428.314566,0.0,0.0,939
Technology,0.0,7.0,3147.43222613,1.0,0.0,10300
Other,0.0,5.0,4515.62880701,0.0,1.0,1500
Business,1.0,6.0,2543.5776577,0.0,0.0,1700
Other,1.0,60.0,5038.68341787,0.0,1.0,1000
Other,24.0,6.0,4153.43096537,0.0,1.0,848
Technology,1.0,5.0,3856.09054411,1.0,0.0,1900
Other,1.0,6.0,5348.34410831,0.0,1.0,721
Entertainment,0.0,4.0,4252.05212172,0.0,0.0,1500
Lifestyle,16.0,36.0,4755.14636345,0.0,0.0,1300
Business,1.0,7.0,2908.18569086,0.0,0.0,1900
Technology,8.0,27.0,3016.50960011,1.0,0.0,3400
Business,1.0,9.0,4116.17619011,0.0,0.0,1500
World,0.0,6.0,1786.55163606,0.0,0.0,1100
World,1.0,6.0,1930.27254288,0.0,0.0,1100
Business,1.0,5.0,2090.07256049,0.0,0.0,1800
Entertainment,1.0,9.0,3653.93341953,0.0,0.0,5200
Entertainment,12.0,36.0,3658.03072614,0.0,0.0,1000
Social Media,1.0,10.0,3477.32062907,0.0,0.0,1100
Technology,13.0,31.0,2869.98538921,1.0,0.0,4900
Lifestyle,1.0,11.0,4685.37678153,0.0,0.0,917
Lifestyle,5.0,11.0,3947.38958513,0.0,0.0,967
Other,80.0,93.0,4165.5927369,0.0,1.0,1400
Entertainment,14.0,14.0,4061.77628121,0.0,0.0,880
World,29.0,3.0,4181.84643008,0.0,0.0,2400
Business,1.0,9.0,3904.04257225,0.0,0.0,1400
World,0.0,5.0,2019.71293444,0.0,0.0,633
Other,12.0,18.0,4616.38517766,0.0,1.0,590
Social Media,1.0,34.0,3672.50616575,0.0,0.0,3700
World,7.0,43.0,3444.73466596,0.0,0.0,2000
Entertainment,1.0,12.0,3558.58875187,0.0,0.0,11000
Other,1.0,8.0,9785.32579045,0.0,1.0,29400
Technology,11.0,24.0,3267.39207792,1.0,0.0,33100
Entertainment,12.0,13.0,3618.36791657,0.0,0.0,10900
Business,1.0,11.0,2984.91706586,0.0,0.0,3600
Business,1.0,12.0,2888.29260835,0.0,0.0,935
Entertainment,1.0,3.0,3254.42731982,0.0,0.0,1100
Social Media,1.0,6.0,3776.54928044,0.0,0.0,9600
Lifestyle,1.0,10.0,4215.13402103,0.0,0.0,2100
Business,1.0,18.0,3550.65667245,0.0,0.0,2700
World,1.0,11.0,2253.56927401,0.0,0.0,2100
Business,1.0,9.0,2862.79902432,0.0,0.0,6400
Entertainment,1.0,6.0,3210.76098713,0.0,0.0,1500
Technology,1.0,6.0,1892.96175047,1.0,0.0,2500
Entertainment,13.0,25.0,24260.4516754,0.0,0.0,197600
World,1.0,11.0,3668.00694904,0.0,0.0,3800
World,1.0,6.0,2211.87120766,0.0,0.0,1200
Business,1.0,15.0,5309.07687229,0.0,0.0,6500
Other,10.0,14.0,4821.15240548,0.0,1.0,10600
Technology,1.0,9.0,2860.74134915,1.0,0.0,9700
Social Media,1.0,11.0,5320.33594601,0.0,0.0,4300
World,1.0,13.0,3552.77178377,0.0,0.0,795
Entertainment,11.0,28.0,1581.47017623,0.0,0.0,1800
Technology,1.0,52.0,5074.57675353,1.0,0.0,3600
World,1.0,12.0,3056.39020793,0.0,0.0,1300
World,15.0,56.0,2932.18856514,0.0,0.0,10900
Technology,1.0,36.0,2983.14751945,1.0,0.0,2200
Entertainment,16.0,27.0,4289.14788511,0.0,0.0,4400
Technology,10.0,11.0,2893.98717102,1.0,0.0,1300
Business,0.0,9.0,4232.82204859,0.0,0.0,6700
Business,1.0,7.0,5153.75030508,0.0,0.0,1200
Entertainment,14.0,20.0,3712.92395909,0.0,0.0,1900
Entertainment,11.0,11.0,7486.7914815,0.0,0.0,193400
World,1.0,8.0,2367.94603603,0.0,0.0,807
Lifestyle,1.0,16.0,2841.18564181,0.0,0.0,2700
World,1.0,8.0,2771.21653107,0.0,0.0,1300
World,1.0,14.0,2376.40599857,0.0,0.0,1400
Business,0.0,6.0,1983.46856527,0.0,0.0,1100
World,1.0,14.0,2319.59202693,0.0,0.0,1100
Lifestyle,16.0,24.0,4634.51800984,0.0,0.0,24700
Technology,1.0,6.0,3498.81594065,1.0,0.0,1000
Lifestyle,1.0,17.0,3815.99753813,0.0,0.0,869
Lifestyle,1.0,10.0,2930.89248595,0.0,0.0,906
World,1.0,2.0,2784.03241082,0.0,0.0,1400
World,1.0,16.0,2386.68499942,0.0,0.0,1600
World,1.0,4.0,1760.50085087,0.0,0.0,2600
Other,0.0,7.0,4109.04899926,0.0,1.0,1200
Entertainment,14.0,21.0,3199.32603857,0.0,0.0,1100
Other,11.0,13.0,6153.76443966,0.0,1.0,36600
Technology,8.0,13.0,2990.7336487,1.0,0.0,1700
World,1.0,13.0,2389.98675492,0.0,0.0,1500
Entertainment,1.0,16.0,2334.93368164,0.0,0.0,3000
Other,16.0,19.0,4266.26629858,0.0,1.0,1700
Entertainment,1.0,9.0,2278.53964874,0.0,0.0,1300
Technology,1.0,49.0,2745.40846836,1.0,0.0,10700
Social Media,1.0,6.0,3342.64331339,0.0,0.0,2400
Social Media,1.0,10.0,2126.37155607,0.0,0.0,885
Entertainment,0.0,6.0,3033.84882395,0.0,0.0,545
Technology,1.0,11.0,2904.46354674,1.0,0.0,4000
Business,1.0,6.0,2846.8043456,0.0,0.0,798
World,15.0,27.0,4163.06473603,0.0,0.0,8600
Other,15.0,19.0,4470.63861157,0.0,1.0,19500
Technology,0.0,7.0,2552.86788264,1.0,0.0,1000
World,1.0,11.0,1791.8629348,0.0,0.0,1000
Business,1.0,10.0,4385.61293972,0.0,0.0,1300
Entertainment,11.0,32.0,2079.79498739,0.0,0.0,5900
Business,1.0,2.0,3354.27986765,0.0,0.0,745
World,1.0,7.0,2959.13626753,0.0,0.0,1300
Lifestyle,1.0,29.0,3276.92182951,0.0,0.0,7600
Lifestyle,15.0,18.0,5073.42342615,0.0,0.0,4400
Social Media,1.0,12.0,2533.89622436,0.0,0.0,7900
Lifestyle,8.0,22.0,4005.65657912,0.0,0.0,948
World,21.0,22.0,3182.44196195,0.0,0.0,1400
Technology,1.0,5.0,3060.5301511,1.0,0.0,2400
Business,1.0,7.0,2728.43124789,0.0,0.0,1100
Business,1.0,29.0,2272.92863046,0.0,0.0,6500
Business,1.0,11.0,2436.1414741,0.0,0.0,3200
World,1.0,8.0,2305.61522219,0.0,0.0,717
Other,0.0,143.0,5421.4608992,0.0,1.0,13600
World,0.0,10.0,3041.5330935,0.0,0.0,2600
Technology,1.0,10.0,2985.8338657,1.0,0.0,3000
Business,1.0,11.0,3411.92711988,0.0,0.0,10800
Business,1.0,44.0,4678.80819177,0.0,0.0,4000
Social Media,47.0,78.0,2603.68400158,0.0,0.0,1400
World,1.0,21.0,2888.72728441,0.0,0.0,13000
Entertainment,0.0,4.0,4182.95283637,0.0,0.0,1600
Other,12.0,15.0,4117.47803546,0.0,1.0,803
Entertainment,1.0,8.0,3244.56104177,0.0,0.0,35100
Business,1.0,12.0,4102.88681163,0.0,0.0,6100
World,11.0,104.0,2539.4918689,0.0,0.0,1800
Entertainment,6.0,30.0,4603.71922797,0.0,0.0,14400
Entertainment,1.0,74.0,2892.62555763,0.0,0.0,2400
Entertainment,1.0,1.0,4252.50031646,0.0,0.0,1700
Entertainment,0.0,30.0,4963.95426546,0.0,0.0,1600
World,1.0,14.0,2126.20672369,0.0,0.0,3000
Technology,1.0,11.0,2652.04812684,1.0,0.0,1600
World,1.0,16.0,2390.46534997,0.0,0.0,1400
Lifestyle,7.0,21.0,3861.21223834,0.0,0.0,1600
Lifestyle,0.0,7.0,4218.00012086,0.0,0.0,4400
World,1.0,9.0,2810.19515917,0.0,0.0,874
World,1.0,29.0,2549.73249291,0.0,0.0,989
World,1.0,7.0,2660.03004221,0.0,0.0,4700
Other,0.0,4.0,4039.77581699,0.0,1.0,5900
Social Media,32.0,61.0,3133.14629665,0.0,0.0,2200
Lifestyle,1.0,9.0,3556.51897351,0.0,0.0,1600
World,1.0,5.0,3953.92418755,0.0,0.0,790
World,1.0,10.0,1936.25802329,0.0,0.0,2000
Technology,9.0,85.0,3768.91901684,1.0,0.0,2800
Other,0.0,5.0,3322.37484019,0.0,1.0,1100
World,1.0,3.0,3277.09190553,0.0,0.0,6200
Other,9.0,14.0,4619.89924465,0.0,1.0,8500
World,1.0,12.0,2586.57193537,0.0,0.0,1100
World,1.0,5.0,2427.12658007,0.0,0.0,4300
Technology,1.0,6.0,2520.02489395,1.0,0.0,994
Entertainment,0.0,30.0,3275.80947349,0.0,0.0,899
Other,10.0,28.0,6588.59614637,0.0,1.0,3700
World,1.0,4.0,3076.67137322,0.0,0.0,1600
Business,1.0,3.0,2377.92265224,0.0,0.0,7400
Other,15.0,19.0,3918.91872091,0.0,1.0,1700
World,1.0,5.0,3158.40980682,0.0,0.0,1700
Technology,0.0,5.0,3722.01108561,1.0,0.0,12400
Technology,0.0,5.0,2470.43229255,1.0,0.0,1100
Technology,1.0,35.0,2762.16413533,1.0,0.0,2600
Technology,1.0,17.0,2765.18964943,1.0,0.0,3300
Entertainment,0.0,28.0,3664.85821299,0.0,0.0,2500
Lifestyle,22.0,12.0,4858.13293268,0.0,0.0,5400
Business,1.0,5.0,3491.89346849,0.0,0.0,1400
Business,1.0,9.0,3653.3414065,0.0,0.0,4600
World,1.0,8.0,2602.18712877,0.0,0.0,8700
World,1.0,10.0,1765.44075634,0.0,0.0,1100
Other,4.0,11.0,5020.98434077,0.0,1.0,4000
Business,1.0,5.0,3275.78321331,0.0,0.0,7300
Entertainment,11.0,20.0,2634.08689854,0.0,0.0,1300
World,1.0,8.0,3359.77477718,0.0,0.0,783
Technology,1.0,5.0,2404.2897673,1.0,0.0,16300
Business,1.0,4.0,3701.4655767,0.0,0.0,2200
Entertainment,1.0,12.0,2434.44700547,0.0,0.0,1300
Business,1.0,6.0,2565.04798958,0.0,0.0,1100
Other,1.0,4.0,4240.46576967,0.0,1.0,3100
Business,1.0,4.0,3635.02905606,0.0,0.0,651
Technology,1.0,4.0,2654.41685,1.0,0.0,7300
Business,1.0,4.0,2046.63938323,0.0,0.0,1600
Technology,1.0,11.0,2662.09173232,1.0,0.0,1200
World,1.0,12.0,2243.90294904,0.0,0.0,1600
Technology,18.0,19.0,2171.17019421,1.0,0.0,2300
Other,10.0,0.0,3895.16890181,0.0,1.0,2100
World,1.0,23.0,1976.49207862,0.0,0.0,1300
Business,0.0,3.0,3579.30798492,0.0,0.0,2800
Lifestyle,1.0,9.0,3398.17397514,0.0,0.0,3100
World,0.0,18.0,2347.89439606,0.0,0.0,1400
Lifestyle,1.0,14.0,2555.58369341,0.0,0.0,942
Other,6.0,56.0,5677.25609774,0.0,1.0,3000
Technology,1.0,12.0,2384.01377541,1.0,0.0,2600
World,1.0,2.0,1744.45246308,0.0,0.0,701
World,1.0,1.0,2068.79264462,0.0,0.0,1800
Entertainment,0.0,7.0,2468.67429108,0.0,0.0,897
World,10.0,12.0,3891.21359966,0.0,0.0,3600
World,14.0,8.0,2511.16473115,0.0,0.0,3500
World,8.0,4.0,4554.80744028,0.0,0.0,4500
Other,13.0,14.0,4381.97418417,0.0,1.0,1100
